id,host_id,price,number_of_reviews,last_review
24302356,33067672,120,1,2018-06-04
24302828,125011763,450,0,
24303775,170817628,47,0,
24304515,471453,115,12,2019-06-24
24304881,122917817,100,24,2019-07-04
24305035,14709426,120,6,2019-04-21
24305252,106460468,65,54,2019-06-19
24305977,106460468,79,55,2019-06-20
24306539,16257970,89,48,2019-07-05
24307110,43321,300,6,2019-07-06
24307675,183375315,220,13,2019-06-30
24308589,101328784,265,13,2019-05-30
24308928,65421561,300,24,2019-07-01
24308988,5717334,150,1,2018-05-12
24311790,2631054,150,8,2019-05-26
24312275,20132009,150,49,2019-07-04
24312400,22716889,46,9,2018-11-01
24312987,182363374,68,55,2019-06-28
24313236,183423525,55,6,2019-07-02
24313356,183423525,65,1,2018-05-13
24313434,183423525,70,3,2019-04-12
24313500,183423525,65,1,2019-06-30
24313537,9973967,310,78,2019-06-23
24313701,16851857,88,8,2019-04-24
24314268,143820550,50,43,2018-12-26
24323687,127539184,250,0,
24323953,34643568,80,12,2019-06-21
24324489,73885,80,2,2018-05-18
24324891,19557813,130,35,2019-06-28
24326705,178244787,130,2,2018-12-02
24327546,80885460,100,6,2019-06-16
24327950,183548336,250,13,2019-06-03
24330532,183568797,200,36,2019-06-14
24332080,62803,54,6,2019-03-30
24334075,183599440,65,1,2018-08-31
24334422,17577495,120,16,2019-05-19
24334634,3220590,95,0,
24335248,183610844,50,6,2019-07-03
24336051,183617557,299,29,2019-01-22
24337254,183633639,138,28,2019-06-22
24339196,174492861,42,43,2019-06-23
24345718,183699341,175,6,2018-05-21
24347151,4891915,85,36,2019-07-06
24348078,176427055,74,102,2019-07-07
24348514,96694697,65,11,2019-03-01
24349922,29799151,47,5,2018-10-25
24351450,127532142,85,33,2019-05-06
24351719,87585422,975,8,2019-05-18
24352862,183751102,130,8,2019-06-09
24352967,182989977,70,3,2019-01-02
24355118,55503144,70,0,
24355153,183388833,179,34,2019-03-24
24355169,43037915,300,0,
24356390,138607228,150,17,2018-08-26
24356663,138607228,99,51,2019-04-14
24356861,6517654,125,6,2019-05-29
24357412,10711933,170,3,2019-05-24
24357562,19940836,89,21,2019-01-29
24358122,30075148,50,1,2018-04-27
24358619,106837455,90,0,
24359329,56202220,80,1,2019-06-18
24360039,150629197,168,17,2019-05-18
24360112,183833039,100,0,
24360537,150629197,118,1,2018-04-13
24366289,183707967,150,29,2019-06-21
24366897,183886601,120,3,2019-03-03
24367113,3540748,175,4,2018-12-09
24367577,3074904,190,10,2019-01-27
24369797,178178426,195,73,2019-06-23
24369857,2790890,112,65,2019-07-07
24370001,8961407,450,38,2019-07-01
24370468,521594,200,0,
24370692,8973065,45,5,2018-11-26
24372235,158969505,150,3,2018-12-29
24372429,10197436,99,71,2019-07-06
24373602,8409547,100,3,2019-03-08
24373776,6024063,50,1,2019-07-06
24374428,183950956,220,76,2019-06-24
24374487,33587458,123,6,2019-06-24
24376295,25741946,110,2,2018-12-31
24376374,3436710,120,18,2019-06-14
24376945,21766565,110,29,2019-06-19
24377683,21410546,85,4,2018-06-10
24378358,183989835,299,22,2019-05-28
24378513,714531,55,26,2019-06-24
24378806,27923193,47,9,2018-11-03
24379279,184000316,55,1,2018-08-28
24379887,184004979,130,59,2019-06-19
24380012,73592174,40,4,2018-12-24
24380794,184009385,150,48,2019-06-21
24387380,30523475,70,3,2018-05-07
24387440,184065290,180,16,2018-12-12
24387826,151507961,90,60,2019-04-29
24388099,2269233,120,1,2018-08-12
24391756,20813915,145,90,2019-07-08
24392320,19847523,100,0,
24392338,160356,150,108,2019-07-04
24392461,24405003,125,4,2018-10-16
24392740,110088704,60,28,2019-05-28
24392856,55924743,150,3,2018-05-28
24393653,95108020,190,37,2019-06-30
24393933,184119295,145,1,2019-01-05
24395202,184130293,50,3,2019-03-05
24395331,6059987,95,2,2018-07-20
24397502,184004979,91,68,2019-06-23
24397657,30927892,145,40,2019-06-20
24397824,72423116,100,17,2019-06-26
24398061,53163551,35,4,2018-06-16
24398725,110907551,120,12,2019-06-27
24402527,184204269,69,36,2019-06-09
24403784,21663531,50,4,2019-04-12
24405674,19259290,290,99,2019-07-01
24405962,96694697,50,4,2019-06-29
24408535,408485,545,1,2019-06-23
24408644,184264303,200,28,2019-07-07
24409066,49405,180,0,
24412104,91034542,10,42,2019-06-30
24412681,184233409,47,13,2019-05-30
24412825,6451492,175,54,2019-03-27
24413589,72872297,75,67,2019-07-01
24414462,156505456,45,15,2019-06-03
24420139,165898555,275,1,2018-05-24
24421357,10534760,23,18,2019-07-02
24424607,409965,95,11,2019-06-30
24424840,148272313,199,65,2019-07-01
24426350,16908803,130,2,2018-06-19
24426631,165884816,161,10,2019-01-02
24428060,120371644,65,52,2019-06-24
24428782,184467900,60,39,2019-07-05
24428965,22460686,165,33,2019-06-03
24430382,59156312,69,31,2019-06-22
24430667,111938058,100,14,2019-06-23
24430682,179026754,89,23,2019-06-30
24431205,20267412,55,2,2018-08-17
24431214,32168079,37,0,
24431407,184496160,80,0,
24432069,103488282,80,34,2019-06-19
24432539,43825074,37,6,2019-06-15
24432685,122498535,40,3,2019-06-21
24438437,53781263,60,7,2019-01-02
24438564,53781263,90,22,2019-06-30
24441860,22541573,245,1,2018-11-05
24441912,9949215,175,39,2019-07-05
24444586,24020292,50,27,2019-06-03
24445770,89031106,210,2,2019-06-03
24445876,59463190,350,12,2019-04-21
24448560,76409499,45,1,2018-05-23
24449621,184653310,300,14,2019-06-14
24451302,107802009,155,6,2018-07-29
24452770,212420,125,3,2019-01-02
24453838,184694715,225,25,2019-06-29
24454114,54548626,90,68,2019-06-21
24454304,141765510,110,3,2018-09-01
24455779,27532205,65,8,2019-07-06
24460450,112843970,125,48,2019-06-04
24464665,28046572,35,1,2018-07-16
24465831,81712936,150,26,2019-05-24
24470373,42993745,299,1,2019-01-02
24471239,24421834,50,0,
24472398,96810536,60,49,2019-06-24
24472562,37535886,59,36,2019-06-05
24473230,184853043,250,31,2019-07-02
24473606,3469364,185,1,2019-05-23
24474325,66808561,60,6,2019-06-02
24475318,173369078,139,15,2019-07-07
24475331,55149412,80,14,2019-06-30
24476209,104812805,33,6,2019-03-26
24477757,169382341,89,11,2019-06-27
24479063,59156312,69,28,2019-06-24
24489174,184523531,68,31,2019-06-23
24491178,20044199,185,26,2019-06-21
24491450,4831440,100,12,2019-06-23
24491624,30985759,116,95,2019-07-04
24492814,362457,140,54,2019-06-30
24493058,4110677,225,1,2018-09-30
24493475,185022050,99,5,2019-04-13
24493582,26584499,135,0,
24493940,1114587,90,9,2019-06-12
24494062,6257521,160,3,2018-10-29
24494717,2450194,148,5,2018-11-25
24495291,43253307,60,27,2018-09-28
24495605,75173477,200,7,2019-05-05
24497080,61391963,125,5,2019-05-14
24497152,61391963,150,1,2018-06-29
24497202,61391963,125,4,2019-06-14
24497265,61391963,125,3,2019-05-31
24497815,162280872,185,0,
24498097,120371644,65,38,2019-06-23
24498872,185067271,85,6,2019-05-14
24508874,59156312,89,29,2019-06-22
24509757,1273890,150,0,
24510046,5485647,300,2,2019-05-19
24512493,175152359,65,11,2019-06-15
24514134,16828799,110,0,
24514490,258674,125,15,2018-12-21
24515198,185189643,75,79,2019-07-03
24515524,58097815,145,73,2019-06-21
24518005,4576234,65,1,2018-12-31
24520558,12243051,142,1,2018-08-15
24520702,9010955,200,5,2019-05-12
24521322,12243051,225,0,
24521630,83921231,235,49,2019-06-25
24521752,180700434,200,0,
24522061,63189852,50,3,2018-08-04
24523422,160495098,36,1,2018-06-10
24524252,296491,75,23,2019-05-27
24525249,9913035,60,8,2019-06-16
24525290,185265758,247,82,2019-07-06
24525356,185267820,295,52,2019-07-06
24525886,22577148,80,22,2019-06-24
24526035,59156312,99,24,2019-06-10
24527051,100565897,36,3,2018-08-14
24528199,3464645,400,0,
24531719,6525229,73,1,2018-04-21
24532484,14405060,117,7,2018-08-15
24535218,107434423,323,0,
24535740,183779546,1000,9,2019-04-27
24535821,26584499,100,0,
24535857,12243051,265,0,
24537187,12243051,145,4,2019-05-23
24537721,12243051,255,0,
24537860,12243051,209,3,2019-04-30
24538110,12156706,300,3,2018-05-27
24538208,20584520,101,25,2019-05-22
24538218,50321289,60,11,2018-12-29
24538627,12243051,185,0,
24539281,30985759,65,108,2019-06-23
24539732,12243051,222,0,
24540842,6524762,250,9,2019-04-17
24540935,51068857,80,0,
24541125,62100691,140,11,2019-04-24
24541153,30895980,110,8,2019-05-17
24541262,5997182,200,7,2019-02-27
24541899,52525653,100,73,2019-06-22
24541992,12243051,175,1,2019-05-05
24542531,12243051,255,0,
24543645,182363374,112,68,2019-06-29
24545438,30384092,70,45,2019-06-24
24550536,137130915,102,1,2018-04-29
24553427,49505120,50,0,
24553891,68557372,75,8,2019-04-24
24554027,24587292,974,0,
24555212,39528519,33,0,
24555741,185514817,55,2,2018-05-21
24556525,90937044,50,16,2019-03-31
24556756,185524223,62,95,2019-07-05
24558117,894712,119,2,2018-08-05
24558491,39038649,52,41,2019-06-08
24559347,73079322,45,1,2019-01-09
24560314,19703783,160,5,2019-04-21
24560351,69767,162,10,2019-06-13
24560488,607217,205,15,2019-07-01
24561063,1508253,86,4,2018-07-29
24561311,17345576,65,0,
24561322,37580284,85,0,
24561950,181111992,61,2,2019-05-06
24562197,167025338,75,6,2019-06-22
24562495,62023756,79,35,2019-07-07
24564608,39528519,93,0,
24565942,39528519,32,5,2019-04-10
24569072,185636316,119,6,2019-04-02
24572398,10679309,150,6,2019-05-20
24573069,65804,129,12,2019-06-16
24573377,104812805,35,11,2019-06-10
24574987,6892560,51,16,2019-06-29
24575257,146182000,120,25,2018-11-03
24575718,170446723,78,4,2019-01-04
24576230,24046704,100,3,2018-10-14
24577999,179676509,114,2,2018-06-07
24580129,143070465,35,10,2018-10-11
24580422,10574166,150,17,2018-12-26
24580806,174986751,75,13,2019-06-07
24580838,185512151,128,6,2019-05-28
24580943,174986751,160,6,2019-06-25
24582124,102287990,100,0,
24583029,75302217,199,10,2019-06-15
24583519,7939437,100,34,2019-06-25
24583645,48805583,170,35,2019-06-30
24588491,119864371,99,44,2019-06-20
24591995,39528519,35,0,
24592583,19068554,175,18,2019-07-06
24593351,105797483,400,16,2019-06-30
24594184,185850609,125,62,2019-07-02
24594587,3268993,75,122,2019-07-07
24594717,107434423,271,0,
24596296,20633674,46,6,2019-03-16
24596989,12292581,240,4,2018-12-30
24599215,185888575,240,50,2019-06-24
24599452,185889529,50,58,2019-06-24
24600833,12156706,115,2,2018-05-22
24601752,185908506,75,19,2019-05-20
24602796,52395622,160,16,2018-10-27
24604281,185683441,80,49,2019-06-13
24606241,165725362,150,32,2019-07-02
24606641,99202586,79,4,2019-07-01
24607120,128917721,250,2,2018-12-14
24607287,160614820,60,12,2019-01-01
24607535,183623716,85,10,2019-07-06
24607763,118029044,200,26,2019-07-01
24608095,9663349,40,1,2019-05-24
24608893,27032848,89,4,2019-06-17
24608922,84862540,95,6,2018-08-26
24609263,43803591,135,31,2019-06-02
24609530,185981519,260,44,2019-05-25
24611661,185683441,80,40,2019-06-26
24614703,127956858,130,6,2019-06-08
24618397,29100568,165,0,
24618542,55149412,400,2,2018-10-07
24620408,186059643,200,38,2019-06-23
24621401,42795691,139,21,2019-06-30
24622596,16754308,59,4,2019-03-31
24624070,181111992,45,19,2018-12-27
24624154,139756559,75,3,2019-02-11
24624171,81662935,159,49,2019-07-01
24626439,5922211,120,2,2018-05-29
24626621,186100463,99,52,2019-07-04
24627128,186111724,112,81,2019-07-07
24627684,47895481,175,2,2018-07-02
24628788,31929849,85,8,2019-06-24
24629029,2521642,55,14,2019-07-04
24629830,11406067,80,17,2019-06-24
24630272,23971160,90,3,2018-06-01
24630495,24165842,180,6,2019-06-16
24631587,186142001,215,0,
24632050,186148319,47,0,
24632399,1846051,415,43,2019-06-19
24632456,186148178,275,29,2019-07-01
24632516,79322329,115,45,2019-07-04
24632590,32162495,199,36,2019-06-23
24632627,3191545,150,0,
24632879,3191545,150,0,
24632914,24790900,120,3,2019-01-02
24633539,63409074,60,7,2019-06-13
24633702,163843832,58,12,2019-05-27
24633732,2903817,149,16,2018-11-18
24633966,161268152,700,0,
24634657,38874050,45,47,2019-06-21
24635041,186178785,55,1,2018-08-31
24635095,179657707,110,35,2019-07-01
24635506,171825960,70,1,2018-04-28
24635562,44213272,60,22,2019-06-23
24644837,9864136,121,1,2018-04-29
24645220,115258603,62,23,2019-06-03
24645434,9864136,75,3,2018-12-02
24649878,25237492,50,2,2019-05-19
24650448,185495146,52,7,2019-06-25
24650569,4028002,109,0,
24652644,31789510,100,8,2019-01-01
24652832,56391348,160,46,2019-06-20
24653197,104497453,200,1,2018-07-29
24653285,18416898,65,13,2019-06-10
24653322,131482216,115,14,2019-01-01
24653572,171590575,50,2,2018-11-06
24654607,126034120,95,67,2019-06-22
24655093,4538012,300,3,2019-04-30
24655787,32008804,69,68,2019-06-23
24656086,186334891,169,48,2019-06-23
24656108,4794638,134,52,2019-07-02
24656201,25479861,89,0,
24656571,55724558,35,11,2019-05-16
24656728,31929860,120,18,2019-06-07
24656865,186029613,140,23,2019-06-23
24657328,173373234,200,7,2018-08-30
24659224,19288299,139,35,2019-06-27
24659877,186376053,80,17,2019-06-15
24667053,159482696,79,3,2018-06-10
24670553,26584499,125,0,
24670583,26947215,40,26,2019-06-23
24670846,186362905,91,28,2019-06-30
24670932,16713679,295,9,2019-07-02
24673017,13834266,400,0,
24673382,59074471,76,16,2019-05-29
24673759,25895777,400,3,2019-06-06
24674269,33510832,48,80,2019-06-28
24676554,162881419,125,20,2018-12-21
24676594,186501476,250,6,2018-10-09
24677673,4538012,65,8,2019-06-18
24677845,70237937,80,1,2018-05-28
24677926,11305249,650,41,2019-05-17
24678015,32162495,48,1,2018-07-16
24687253,186586297,99,17,2018-08-26
24692025,163421878,55,25,2019-06-17
24693488,186620707,44,49,2019-06-23
24694397,186626470,200,10,2019-05-31
24694832,588933,150,36,2019-07-07
24695406,98157128,100,38,2019-06-19
24696044,43184079,150,2,2018-06-30
24698043,14710145,150,3,2018-05-28
24698087,26068038,350,2,2018-08-13
24699301,20912691,128,23,2019-05-05
24699402,186586297,200,71,2019-07-03
24699629,5160639,190,19,2019-06-16
24699739,48410883,40,7,2019-05-10
24699823,4607848,71,2,2018-05-30
24699891,45416627,60,4,2018-06-23
24700123,45416627,59,48,2019-06-16
24700856,3532263,599,34,2019-04-25
24700919,185724116,125,41,2019-06-24
24700984,52575889,115,9,2019-01-30
24710755,101498908,65,14,2018-07-28
24711813,186361566,50,8,2018-11-12
24712037,13490977,198,14,2019-05-31
24713329,186791133,78,53,2019-06-13
24714137,186798498,160,50,2019-07-05
24714264,46594096,125,4,2018-07-05
24714364,84503565,90,8,2019-05-12
24715620,105640471,43,11,2019-05-28
24715766,83768519,80,1,2018-08-06
24715821,20994908,60,4,2019-03-16
24715838,5861197,190,2,2018-09-22
24715968,6606533,60,1,2018-09-02
24716751,186819005,57,39,2019-07-01
24717470,48146336,120,3,2019-06-30
24718788,11966882,119,2,2018-09-30
24719244,186851013,200,31,2019-05-27
24721548,114502589,38,0,
24725794,186905487,92,68,2019-06-23
24726458,15640230,45,2,2018-07-31
24727443,7339898,200,18,2019-07-01
24727745,129585378,120,3,2018-08-14
24728012,77534743,42,4,2018-06-19
24729353,38379191,89,44,2019-06-23
24730752,1784813,95,35,2019-06-14
24731641,1100494,80,4,2019-06-01
24732229,18418581,235,24,2019-07-04
24732245,158596887,40,3,2018-05-21
24732974,186318389,150,4,2018-05-17
24733038,55325859,120,4,2018-12-31
24733112,186970542,400,66,2019-07-04
24733275,127764617,130,40,2019-07-01
24733560,34672584,75,1,2018-05-20
24734527,186985990,125,38,2019-06-29
24734792,15940253,120,1,2018-12-26
24735077,87328,120,1,2018-05-15
24735722,43825074,35,9,2019-05-01
24735773,66754355,45,1,2018-05-13
24736254,14577537,100,1,2018-05-03
24736896,186680487,97,86,2019-06-21
24737425,4350342,225,21,2019-06-23
24740209,4267075,89,1,2018-08-23
24743196,130074377,80,16,2019-06-25
24746319,111876825,200,0,
24746840,63671528,40,1,2018-05-27
24748187,7656338,80,9,2018-09-17
24748233,40502,175,29,2019-06-03
24749018,3346513,250,15,2019-05-21
24750019,187116536,135,58,2019-06-16
24751022,12243051,179,0,
24751067,1262513,59,15,2019-05-20
24751420,130965770,180,43,2019-07-01
24751713,183736521,125,1,2018-04-30
24752128,5383703,170,29,2019-06-14
24752747,12243051,182,2,2019-04-01
24753221,3749502,65,23,2019-06-19
24754074,4285260,450,5,2019-01-01
24754245,38874050,42,39,2019-06-23
24754459,91526716,79,50,2019-06-30
24754942,22251843,80,8,2019-02-10
24755230,22824452,165,4,2019-03-20
24756139,1805238,50,43,2019-06-23
24756445,4426154,75,2,2018-08-05
24756679,56051614,128,13,2019-06-30
24757612,110062861,122,17,2019-06-02
24757844,39074591,46,2,2019-06-19
24757848,187182730,85,3,2018-05-22
24757985,5832321,150,4,2019-01-13
24758343,25146744,199,1,2018-08-05
24758512,60975812,70,0,
24758664,187190679,105,31,2019-06-29
24758883,15838559,59,6,2018-07-05
24759050,76537707,67,1,2018-05-31
24760489,2788934,61,30,2019-06-11
24765844,479986,170,77,2019-07-02
24770333,46803679,100,0,
24770824,1106731,86,2,2018-05-12
24772376,16015663,85,10,2019-06-04
24772454,34948714,145,0,
24772896,187301833,210,34,2019-06-26
24774169,187312110,50,28,2019-07-07
24776834,34643568,80,18,2019-07-01
24777535,170085232,50,74,2019-01-04
24777719,27163168,50,1,2018-05-08
24778075,187340835,50,72,2019-06-30
24778310,117367030,151,12,2018-11-02
24779271,65119217,200,1,2018-05-18
24779466,54481883,150,4,2018-08-29
24779801,25912435,147,13,2019-07-04
24780232,17778872,350,0,
24780277,9922513,200,1,2018-06-03
24782427,24020292,70,44,2019-06-19
24783060,187388261,140,1,2018-12-31
24784400,24373940,109,0,
24792114,3405917,55,26,2019-06-17
24793502,132669029,50,19,2019-06-12
24795553,28159250,200,43,2019-07-05
24798693,78261482,190,16,2019-06-08
24798903,21764391,200,7,2019-01-15
24799437,58953152,49,29,2019-05-19
24799552,187487947,119,63,2019-06-01
24799677,25109819,40,5,2018-05-30
24799807,120762452,210,1,2018-07-14
24801589,3082771,105,8,2018-10-07
24801968,39774366,86,2,2018-12-23
24804386,1092203,150,12,2019-03-31
24805086,26602392,60,50,2019-06-26
24805249,3494371,225,5,2019-06-29
24805348,187530856,157,6,2018-10-28
24805679,187532995,70,2,2018-05-27
24806098,75981937,140,2,2019-01-03
24806106,132669029,74,37,2019-06-13
24806110,187536544,150,8,2019-01-06
24806141,186679495,75,81,2019-07-02
24806529,113890236,40,2,2018-07-02
24807368,21573011,180,15,2019-07-02
24807859,20555097,37,13,2019-05-31
24808062,97042500,344,9,2019-01-23
24808312,15787004,40,2,2018-10-24
24809771,5024658,130,1,2018-06-10
24810452,1799439,99,7,2018-09-18
24816926,70043681,142,50,2019-07-01
24820939,1478535,550,0,
24820955,28778026,70,20,2019-05-25
24821651,187648135,45,38,2019-07-01
24823404,137129564,59,25,2019-02-28
24824820,27958360,160,20,2019-06-23
24825809,135502033,125,30,2019-07-06
24826533,130903736,59,97,2019-06-26
24826789,12243051,239,0,
24826817,187684303,200,16,2019-05-09
24827469,14269481,130,2,2019-01-01
24829645,7822898,104,6,2018-08-27
24831549,12243051,182,1,2019-05-18
24831635,187718165,30,24,2019-06-12
24833043,101216314,65,28,2019-02-22
24833117,7834073,250,27,2019-06-20
24833279,156716488,60,2,2018-11-12
24834058,156716488,48,15,2019-07-02
24834309,6194487,149,47,2019-06-25
24834739,183127881,59,56,2019-06-07
24834823,15220605,100,1,2018-06-18
24834824,158461160,62,2,2018-12-15
24835343,52991771,135,27,2019-06-21
24835618,28907641,95,78,2019-06-28
24836464,175019394,450,3,2018-07-02
24836482,24704779,59,3,2018-07-14
24842392,3090750,59,4,2018-05-25
24843435,132669029,40,34,2019-06-21
24845719,2316071,215,8,2019-06-05
24845976,187822021,120,5,2019-03-09
24846816,187822288,49,128,2019-06-22
24847554,117341565,41,1,2018-07-07
24849193,36364146,125,3,2018-12-28
24849342,120006972,250,14,2019-06-21
24850009,19508332,75,7,2019-06-07
24851371,187861161,34,1,2018-12-29
24852364,95051172,169,0,
24852686,148102066,60,85,2019-01-01
